uid,date,event_type,price,cogs
3343,4/20/20,visit,,
3343,4/20/20,purchase,46600,31222
3343,4/22/20,visit,,
3343,4/22/20,visit,,
3343,4/22/20,visit,,
3465,4/23/20,visit,,
3465,4/19/20,visit,,
3465,4/23/20,visit,,
3465,4/24/20,visit,,
3465,4/24/20,purchase,22400,8288
3561,4/20/20,visit,,
3561,4/23/20,visit,,
3561,4/23/20,visit,,
3561,4/22/20,visit,,
3561,4/25/20,visit,,
3561,4/25/20,purchase,74200,53424
3561,4/19/20,visit,,
3561,4/21/20,visit,,
3561,4/23/20,visit,,
3189,4/20/20,visit,,
3189,4/21/20,visit,,
3189,4/25/20,visit,,
3189,4/19/20,visit,,
3461,4/21/20,visit,,
3461,4/19/20,visit,,
3461,4/19/20,visit,,
3461,4/23/20,visit,,
3461,4/24/20,visit,,
3461,4/19/20,visit,,
3233,4/19/20,visit,,
3233,4/25/20,visit,,
3233,4/25/20,purchase,194300,139896
3233,4/25/20,visit,,
3233,4/20/20,visit,,
3233,4/20/20,visit,,
3233,4/23/20,visit,,
3233,4/19/20,visit,,
3179,4/20/20,visit,,
3179,4/20/20,purchase,24600,14514
3179,4/23/20,visit,,
3179,4/22/20,visit,,
3179,4/22/20,visit,,
3179,4/21/20,visit,,
3179,4/21/20,visit,,
3179,4/21/20,visit,,
3179,4/21/20,purchase,104000,30160
3179,4/19/20,visit,,
3337,4/20/20,visit,,
3337,4/20/20,visit,,
3337,4/25/20,visit,,
3337,4/25/20,visit,,
3337,4/20/20,visit,,
3337,4/21/20,visit,,
3325,4/25/20,visit,,
3518,4/20/20,visit,,
3518,4/22/20,visit,,
3518,4/20/20,visit,,
3518,4/20/20,purchase,43100,30601
3518,4/20/20,visit,,
3518,4/22/20,visit,,
3518,4/20/20,visit,,
3518,4/20/20,purchase,117300,53958
3518,4/19/20,visit,,
3518,4/22/20,visit,,
3518,4/22/20,purchase,169300,64334
3518,4/20/20,visit,,
3452,4/22/20,visit,,
3452,4/22/20,purchase,94300,32062
3452,4/25/20,visit,,
3452,4/19/20,visit,,
3496,4/24/20,visit,,
3496,4/24/20,purchase,143700,79035
3441,4/21/20,visit,,
3441,4/21/20,visit,,
3441,4/19/20,visit,,
3446,4/24/20,visit,,
3446,4/24/20,purchase,69600,18096
3446,4/22/20,visit,,
3446,4/21/20,visit,,
3446,4/21/20,visit,,
3446,4/22/20,visit,,
3252,4/23/20,visit,,
3252,4/23/20,visit,,
3252,4/20/20,visit,,
3252,4/20/20,purchase,97600,68320
3252,4/20/20,visit,,
3252,4/25/20,visit,,
3252,4/20/20,visit,,
3252,4/20/20,purchase,10200,6630
3212,4/21/20,visit,,
3341,4/24/20,visit,,
3341,4/24/20,purchase,137700,52326
3341,4/21/20,visit,,
3341,4/23/20,visit,,
3341,4/23/20,purchase,53800,39812
3341,4/19/20,visit,,
3341,4/19/20,purchase,132900,34554
3341,4/20/20,visit,,
3341,4/20/20,visit,,
3341,4/20/20,purchase,120900,48360
3341,4/24/20,visit,,
3246,4/24/20,visit,,
3246,4/24/20,purchase,153100,79612
3246,4/22/20,visit,,
3246,4/21/20,visit,,
3246,4/21/20,purchase,54500,40330
3246,4/19/20,visit,,
3246,4/25/20,visit,,
3246,4/22/20,visit,,
3223,4/24/20,visit,,
3223,4/21/20,visit,,
3223,4/22/20,visit,,
3223,4/22/20,purchase,117100,53866
3223,4/20/20,visit,,
3223,4/23/20,visit,,
3223,4/22/20,visit,,
3223,4/22/20,purchase,108400,61788
3223,4/20/20,visit,,
3223,4/20/20,purchase,147100,79434
3532,4/21/20,visit,,
3532,4/21/20,visit,,
3532,4/24/20,visit,,
3532,4/22/20,visit,,
3417,4/23/20,visit,,
3417,4/23/20,visit,,
3417,4/21/20,visit,,
3417,4/21/20,purchase,84200,51362
3417,4/19/20,visit,,
3417,4/20/20,visit,,
3417,4/23/20,visit,,
3417,4/25/20,visit,,
3417,4/20/20,visit,,
3476,4/25/20,visit,,
3476,4/24/20,visit,,
3476,4/25/20,visit,,
3476,4/21/20,visit,,
3476,4/24/20,visit,,
3476,4/24/20,purchase,98900,59340
3476,4/21/20,visit,,
3525,4/22/20,visit,,
3525,4/22/20,purchase,170800,46116
3525,4/19/20,visit,,
3525,4/19/20,purchase,115200,67968
3525,4/25/20,visit,,
3525,4/25/20,purchase,161900,64760
3525,4/20/20,visit,,
3525,4/21/20,visit,,
3162,4/22/20,visit,,
3162,4/23/20,visit,,
3162,4/19/20,visit,,
3162,4/25/20,visit,,
3162,4/25/20,purchase,163900,121286
3162,4/19/20,visit,,
3517,4/21/20,visit,,
3517,4/21/20,visit,,
3517,4/19/20,visit,,
3517,4/24/20,visit,,
3517,4/24/20,visit,,
3517,4/22/20,visit,,
3517,4/23/20,visit,,
3182,4/24/20,visit,,
3296,4/25/20,visit,,
3296,4/25/20,purchase,177400,124180
3296,4/20/20,visit,,
3296,4/20/20,purchase,196400,64812
3296,4/19/20,visit,,
3296,4/24/20,visit,,
3296,4/20/20,visit,,
3296,4/21/20,visit,,
3191,4/19/20,visit,,
3191,4/20/20,visit,,
3191,4/23/20,visit,,
3191,4/23/20,purchase,32000,13440
3191,4/24/20,visit,,
3191,4/19/20,visit,,
3191,4/22/20,visit,,
3191,4/23/20,visit,,
3133,4/25/20,visit,,
3133,4/25/20,purchase,42800,29104
3133,4/20/20,visit,,
3133,4/21/20,visit,,
3137,4/21/20,visit,,
3424,4/19/20,visit,,
3424,4/20/20,visit,,
3424,4/22/20,visit,,
3424,4/24/20,visit,,
3424,4/22/20,visit,,
3424,4/19/20,visit,,
3424,4/19/20,purchase,159400,73324
3424,4/19/20,visit,,
3424,4/19/20,purchase,55800,23994
3345,4/22/20,visit,,
3345,4/20/20,visit,,
3345,4/22/20,visit,,
3345,4/23/20,visit,,
3345,4/20/20,visit,,
3345,4/20/20,purchase,135400,46036
3345,4/19/20,visit,,
3345,4/19/20,visit,,
3535,4/22/20,visit,,
3535,4/20/20,visit,,
3535,4/25/20,visit,,
3535,4/24/20,visit,,
3535,4/22/20,visit,,
3535,4/24/20,visit,,
3535,4/24/20,visit,,
3535,4/25/20,visit,,
3312,4/25/20,visit,,
3312,4/19/20,visit,,
3312,4/20/20,visit,,
3312,4/25/20,visit,,
3312,4/19/20,visit,,
3433,4/20/20,visit,,
3199,4/20/20,visit,,
3199,4/23/20,visit,,
3199,4/21/20,visit,,
3199,4/25/20,visit,,
3199,4/24/20,visit,,
3199,4/20/20,visit,,
3260,4/24/20,visit,,
3260,4/24/20,purchase,57300,16044
3260,4/19/20,visit,,
3260,4/20/20,visit,,
3260,4/20/20,purchase,86300,31931
3164,4/21/20,visit,,
3164,4/21/20,purchase,77300,40969
3164,4/19/20,visit,,
3164,4/23/20,visit,,
3164,4/19/20,visit,,
3164,4/23/20,visit,,
3164,4/19/20,visit,,
3164,4/20/20,visit,,
3164,4/20/20,purchase,14600,8030
3290,4/20/20,visit,,
3290,4/20/20,purchase,20600,8446
3274,4/23/20,visit,,
3274,4/23/20,purchase,27000,19980
3274,4/25/20,visit,,
3274,4/21/20,visit,,
3274,4/19/20,visit,,
3398,4/20/20,visit,,
3398,4/20/20,visit,,
3398,4/20/20,purchase,148900,90829
3398,4/21/20,visit,,
3398,4/20/20,visit,,
3398,4/20/20,purchase,171200,119840
3398,4/19/20,visit,,
3398,4/24/20,visit,,
3398,4/21/20,visit,,
3398,4/21/20,visit,,
3378,4/24/20,visit,,
3378,4/19/20,visit,,
3378,4/20/20,visit,,
3378,4/20/20,purchase,145500,62565
3378,4/22/20,visit,,
3378,4/19/20,visit,,
3378,4/19/20,purchase,101400,26364
3378,4/20/20,visit,,
3378,4/22/20,visit,,
3378,4/22/20,purchase,137400,79692
3378,4/20/20,visit,,
3300,4/21/20,visit,,
3300,4/23/20,visit,,
3300,4/23/20,visit,,
3301,4/21/20,visit,,
3280,4/19/20,visit,,
3280,4/20/20,visit,,
3280,4/25/20,visit,,
3280,4/25/20,purchase,123600,85284
3280,4/24/20,visit,,
3280,4/20/20,visit,,
3408,4/21/20,visit,,
3408,4/22/20,visit,,
3408,4/19/20,visit,,
3408,4/24/20,visit,,
3408,4/24/20,purchase,109300,67766
3408,4/21/20,visit,,
3408,4/22/20,visit,,
3408,4/22/20,purchase,60900,38976
3160,4/25/20,visit,,
3160,4/23/20,visit,,
3160,4/25/20,visit,,
3160,4/22/20,visit,,
3160,4/22/20,purchase,47800,34416
3160,4/25/20,visit,,
3160,4/21/20,visit,,
3160,4/20/20,visit,,
3160,4/22/20,visit,,
3360,4/21/20,visit,,
3486,4/21/20,visit,,
3486,4/19/20,visit,,
3486,4/21/20,visit,,
3486,4/20/20,visit,,
3486,4/20/20,purchase,93700,29984
3193,4/21/20,visit,,
3193,4/20/20,visit,,
3193,4/20/20,purchase,62200,44784
3193,4/25/20,visit,,
3193,4/25/20,purchase,120300,37293
3193,4/19/20,visit,,
3193,4/25/20,visit,,
3448,4/21/20,visit,,
3448,4/22/20,visit,,
3448,4/19/20,visit,,
3448,4/24/20,visit,,
3192,4/22/20,visit,,
3192,4/19/20,visit,,
3261,4/22/20,visit,,
3261,4/19/20,visit,,
3261,4/22/20,visit,,
3389,4/24/20,visit,,
3389,4/20/20,visit,,
3389,4/20/20,purchase,8300,4067
3389,4/23/20,visit,,
3389,4/19/20,visit,,
3389,4/22/20,visit,,
3389,4/25/20,visit,,
3389,4/22/20,visit,,
3389,4/22/20,purchase,74100,20748
3389,4/19/20,visit,,
3389,4/19/20,purchase,68400,34200
3389,4/23/20,visit,,
3389,4/23/20,purchase,9600,2976
3288,4/20/20,visit,,
3288,4/22/20,visit,,
3288,4/24/20,visit,,
3288,4/24/20,purchase,111700,71488
3288,4/20/20,visit,,
3288,4/23/20,visit,,
3288,4/24/20,visit,,
3288,4/23/20,visit,,
3288,4/24/20,visit,,
3385,4/24/20,visit,,
3566,4/21/20,visit,,
3566,4/23/20,visit,,
3566,4/21/20,visit,,
3566,4/21/20,purchase,234500,84420
3566,4/24/20,visit,,
3566,4/23/20,visit,,
3566,4/20/20,visit,,
3566,4/22/20,visit,,
3567,4/24/20,visit,,
3567,4/21/20,visit,,
3567,4/21/20,purchase,37500,16500
3567,4/21/20,visit,,
3567,4/23/20,visit,,
3567,4/19/20,visit,,
3567,4/19/20,purchase,69800,48860
3567,4/25/20,visit,,
3567,4/25/20,visit,,
3552,4/25/20,visit,,
3552,4/21/20,visit,,
3342,4/21/20,visit,,
3342,4/24/20,visit,,
3342,4/19/20,visit,,
3342,4/22/20,visit,,
3342,4/21/20,visit,,
3342,4/19/20,visit,,
3342,4/23/20,visit,,
3342,4/21/20,visit,,
3342,4/22/20,visit,,
3262,4/21/20,visit,,
3262,4/21/20,purchase,124200,85698
3262,4/21/20,visit,,
3363,4/19/20,visit,,
3363,4/21/20,visit,,
3363,4/24/20,visit,,
3363,4/22/20,visit,,
3363,4/24/20,visit,,
3363,4/23/20,visit,,
3363,4/23/20,purchase,92700,46350
3308,4/20/20,visit,,
3308,4/19/20,visit,,
3308,4/23/20,visit,,
3308,4/25/20,visit,,
3308,4/22/20,visit,,
3308,4/22/20,visit,,
3308,4/25/20,visit,,
3308,4/21/20,visit,,
3308,4/21/20,visit,,
3308,4/22/20,purchase,199100,57739
3497,4/20/20,visit,,
3497,4/24/20,visit,,
3497,4/24/20,purchase,77200,31652
3497,4/19/20,visit,,
3497,4/24/20,visit,,
3497,4/25/20,visit,,
3497,4/24/20,visit,,
3497,4/21/20,visit,,
3416,4/24/20,visit,,
3416,4/25/20,visit,,
3416,4/24/20,visit,,
3416,4/23/20,visit,,
3416,4/22/20,visit,,
3416,4/19/20,visit,,
3416,4/19/20,visit,,
3416,4/24/20,visit,,
3416,4/24/20,purchase,33300,21978
3414,4/23/20,visit,,
3414,4/22/20,visit,,
3414,4/19/20,visit,,
3414,4/19/20,visit,,
3414,4/19/20,purchase,21100,10972
3414,4/24/20,visit,,
3177,4/22/20,visit,,
3177,4/22/20,visit,,
3177,4/25/20,visit,,
3177,4/25/20,purchase,108900,43560
3557,4/22/20,visit,,
3557,4/19/20,visit,,
3557,4/25/20,visit,,
3557,4/23/20,visit,,
3557,4/25/20,visit,,
3557,4/21/20,visit,,
3557,4/24/20,visit,,
3557,4/24/20,purchase,61400,25788
3445,4/23/20,visit,,
3445,4/23/20,purchase,86700,25143
3445,4/19/20,visit,,
3445,4/19/20,purchase,99500,66665
3445,4/21/20,visit,,
3445,4/21/20,purchase,101200,56672
3445,4/21/20,visit,,
3445,4/22/20,visit,,
3445,4/19/20,visit,,
3445,4/19/20,visit,,
3445,4/21/20,visit,,
3445,4/21/20,purchase,44800,25088
3251,4/24/20,visit,,
3251,4/24/20,purchase,61200,44676
3251,4/24/20,visit,,
3251,4/25/20,visit,,
3251,4/20/20,visit,,
3251,4/20/20,visit,,
3251,4/19/20,visit,,
3251,4/19/20,purchase,86400,48384
3251,4/24/20,visit,,
3251,4/25/20,visit,,
3383,4/25/20,visit,,
3383,4/19/20,visit,,
3383,4/23/20,visit,,
3383,4/19/20,visit,,
3383,4/20/20,visit,,
3383,4/25/20,visit,,
3383,4/20/20,visit,,
3383,4/24/20,visit,,
3269,4/25/20,visit,,
3514,4/20/20,visit,,
3514,4/20/20,purchase,98900,59340
3514,4/19/20,visit,,
3514,4/25/20,visit,,
3514,4/22/20,visit,,
3514,4/21/20,visit,,
3514,4/21/20,visit,,
3136,4/19/20,visit,,
3136,4/25/20,visit,,
3136,4/24/20,visit,,
3136,4/24/20,purchase,67900,46851
3136,4/21/20,visit,,
3136,4/20/20,visit,,
3136,4/19/20,visit,,
3136,4/23/20,visit,,
3136,4/24/20,visit,,
3545,4/24/20,visit,,
3545,4/22/20,visit,,
3545,4/23/20,visit,,
3545,4/22/20,visit,,
3545,4/21/20,visit,,
3545,4/23/20,visit,,
3545,4/19/20,visit,,
3545,4/22/20,visit,,
3545,4/22/20,visit,,
3304,4/19/20,visit,,
3304,4/19/20,purchase,78000,22620
3304,4/25/20,visit,,
3304,4/21/20,visit,,
3304,4/21/20,visit,,
3304,4/25/20,visit,,
3304,4/21/20,visit,,
3304,4/23/20,visit,,
3304,4/23/20,purchase,106000,42400
3196,4/23/20,visit,,
3196,4/25/20,visit,,
3196,4/23/20,visit,,
3196,4/23/20,visit,,
3196,4/21/20,visit,,
3196,4/21/20,purchase,37700,13949
3196,4/22/20,visit,,
3196,4/20/20,visit,,
3196,4/20/20,purchase,100900,56504
3473,4/22/20,visit,,
3473,4/25/20,visit,,
3128,4/20/20,visit,,
3375,4/20/20,visit,,
3375,4/20/20,purchase,85000,22100
3375,4/24/20,visit,,
3375,4/22/20,visit,,
3375,4/23/20,visit,,
3375,4/19/20,visit,,
3442,4/21/20,visit,,
3442,4/21/20,purchase,123400,35786
3442,4/22/20,visit,,
3442,4/21/20,visit,,
3442,4/25/20,visit,,
3442,4/25/20,purchase,81600,53856
3442,4/23/20,visit,,
3442,4/23/20,purchase,119700,65835
3442,4/19/20,visit,,
3168,4/24/20,visit,,
3168,4/25/20,visit,,
3168,4/19/20,visit,,
3168,4/20/20,visit,,
3161,4/20/20,visit,,
3161,4/20/20,purchase,124300,88253
3161,4/23/20,visit,,
3161,4/22/20,visit,,
3161,4/22/20,purchase,12400,3968
3161,4/21/20,visit,,
3161,4/25/20,visit,,
3161,4/25/20,purchase,13200,6732
3161,4/21/20,visit,,
3161,4/21/20,purchase,16200,9234
3558,4/23/20,visit,,
3558,4/23/20,purchase,35600,16376
3558,4/21/20,visit,,
3558,4/19/20,visit,,
3558,4/25/20,visit,,
3289,4/19/20,visit,,
3289,4/19/20,purchase,108100,62698
3289,4/23/20,visit,,
3289,4/23/20,purchase,29000,15660
3289,4/19/20,visit,,
3456,4/25/20,visit,,
3456,4/21/20,visit,,
3456,4/21/20,visit,,
3456,4/21/20,visit,,
3456,4/21/20,purchase,150800,51272
3456,4/22/20,visit,,
3456,4/24/20,visit,,
3456,4/22/20,visit,,
3456,4/22/20,visit,,
3244,4/20/20,visit,,
3244,4/19/20,visit,,
3244,4/23/20,visit,,
3244,4/24/20,visit,,
3244,4/24/20,purchase,115900,70699
3244,4/24/20,visit,,
3386,4/21/20,visit,,
3386,4/19/20,visit,,
3553,4/19/20,visit,,
3553,4/19/20,purchase,66900,32112
3553,4/21/20,visit,,
3553,4/21/20,visit,,
3553,4/22/20,visit,,
3553,4/21/20,visit,,
3229,4/25/20,visit,,
3229,4/20/20,visit,,
3229,4/19/20,visit,,
3227,4/24/20,visit,,
3247,4/25/20,visit,,
3484,4/20/20,visit,,
3156,4/19/20,visit,,
3156,4/22/20,visit,,
3156,4/25/20,visit,,
3156,4/19/20,visit,,
3156,4/22/20,visit,,
3156,4/22/20,purchase,10800,5832
3426,4/20/20,visit,,
3426,4/24/20,visit,,
3426,4/22/20,visit,,
3426,4/21/20,visit,,
3426,4/19/20,visit,,
3426,4/20/20,visit,,
3426,4/23/20,visit,,
3426,4/25/20,visit,,
3426,4/22/20,visit,,
3275,4/20/20,visit,,
3275,4/21/20,visit,,
3494,4/25/20,visit,,
3297,4/22/20,visit,,
3297,4/22/20,purchase,114900,74685
3297,4/23/20,visit,,
3297,4/20/20,visit,,
3297,4/20/20,purchase,46200,20328
3297,4/20/20,visit,,
3297,4/20/20,purchase,59500,28560
3259,4/20/20,visit,,
3259,4/22/20,visit,,
3259,4/24/20,visit,,
3259,4/22/20,visit,,
3259,4/22/20,visit,,
3259,4/19/20,visit,,
3259,4/23/20,visit,,
3259,4/19/20,visit,,
3259,4/20/20,visit,,
3548,4/19/20,visit,,
3548,4/19/20,purchase,13800,4278
3306,4/19/20,visit,,
3306,4/23/20,visit,,
3306,4/20/20,visit,,
3306,4/24/20,visit,,
3306,4/23/20,visit,,
3306,4/21/20,visit,,
3306,4/19/20,visit,,
3306,4/22/20,visit,,
3306,4/22/20,purchase,80500,30590
3306,4/21/20,visit,,
3248,4/23/20,visit,,
3248,4/22/20,visit,,
3248,4/25/20,visit,,
3248,4/20/20,visit,,
3248,4/19/20,visit,,
3248,4/22/20,visit,,
3248,4/19/20,visit,,
3248,4/20/20,visit,,
3248,4/23/20,visit,,
3551,4/21/20,visit,,
3551,4/21/20,purchase,171800,127132
3551,4/24/20,visit,,
3551,4/22/20,visit,,
3551,4/21/20,visit,,
3551,4/22/20,visit,,
3551,4/25/20,visit,,
3551,4/22/20,visit,,
3551,4/19/20,visit,,
3249,4/25/20,visit,,
3249,4/23/20,visit,,
3249,4/19/20,visit,,
3249,4/20/20,visit,,
3249,4/22/20,visit,,
3326,4/19/20,visit,,
3326,4/23/20,visit,,
3326,4/22/20,visit,,
3326,4/23/20,visit,,
3326,4/21/20,visit,,
3165,4/22/20,visit,,
3165,4/19/20,visit,,
3165,4/19/20,purchase,39400,24428
3165,4/25/20,visit,,
3165,4/20/20,visit,,
3165,4/23/20,visit,,
3155,4/23/20,visit,,
3155,4/20/20,visit,,
3155,4/24/20,visit,,
3155,4/21/20,visit,,
3372,4/25/20,visit,,
3372,4/25/20,purchase,116000,73080
3291,4/24/20,visit,,
3291,4/25/20,visit,,
3291,4/20/20,visit,,
3291,4/24/20,visit,,
3291,4/24/20,visit,,
3291,4/25/20,visit,,
3291,4/23/20,visit,,
3291,4/24/20,visit,,
3291,4/24/20,purchase,37200,20460
3291,4/20/20,visit,,
3521,4/25/20,visit,,
3521,4/21/20,visit,,
3521,4/21/20,purchase,36200,24978
3219,4/22/20,visit,,
3219,4/22/20,purchase,95700,26796
3219,4/19/20,visit,,
3219,4/19/20,purchase,231800,78812
3219,4/23/20,visit,,
3219,4/24/20,visit,,
3219,4/21/20,visit,,
3219,4/23/20,visit,,
3219,4/23/20,purchase,66400,43824
3219,4/20/20,visit,,
3219,4/22/20,visit,,
3219,4/20/20,visit,,
3219,4/20/20,purchase,114600,82512
3361,4/23/20,visit,,
3361,4/20/20,visit,,
3361,4/23/20,visit,,
3361,4/20/20,visit,,
3361,4/20/20,visit,,
3361,4/24/20,visit,,
3384,4/23/20,visit,,
3384,4/23/20,purchase,77800,45902
3384,4/25/20,visit,,
3384,4/19/20,visit,,
3384,4/23/20,visit,,
3384,4/21/20,visit,,
3384,4/21/20,visit,,
3384,4/21/20,purchase,96700,46416
3384,4/22/20,visit,,
3422,4/20/20,visit,,
3460,4/23/20,visit,,
3460,4/25/20,visit,,
3460,4/25/20,purchase,118900,57072
3460,4/22/20,visit,,
3460,4/22/20,purchase,88000,43120
3460,4/23/20,visit,,
3323,4/22/20,visit,,
3555,4/21/20,visit,,
3555,4/20/20,visit,,
3555,4/25/20,visit,,
3555,4/25/20,visit,,
3555,4/21/20,visit,,
3555,4/19/20,visit,,
3555,4/19/20,purchase,69800,46068
3542,4/23/20,visit,,
3542,4/25/20,visit,,
3542,4/25/20,purchase,32100,8988
3542,4/21/20,visit,,
3542,4/23/20,visit,,
3542,4/24/20,visit,,
3542,4/23/20,visit,,
3542,4/23/20,purchase,66700,18676
3542,4/21/20,visit,,
3542,4/23/20,visit,,
3293,4/21/20,visit,,
3293,4/21/20,purchase,101500,29435
3293,4/20/20,visit,,
3293,4/20/20,purchase,99000,52470
3293,4/24/20,visit,,
3293,4/24/20,purchase,23500,12220
3293,4/25/20,visit,,
3293,4/22/20,visit,,
3293,4/19/20,visit,,
3167,4/24/20,visit,,
3167,4/22/20,visit,,
3167,4/22/20,visit,,
3167,4/22/20,visit,,
3167,4/22/20,purchase,22100,11934
3167,4/22/20,visit,,
3167,4/25/20,visit,,
3167,4/22/20,visit,,
3167,4/19/20,visit,,
3339,4/24/20,visit,,
3339,4/25/20,visit,,
3339,4/25/20,visit,,
3339,4/19/20,visit,,
3368,4/19/20,visit,,
3176,4/21/20,visit,,
3176,4/21/20,purchase,98000,67620
3176,4/19/20,visit,,
3176,4/25/20,visit,,
3176,4/25/20,visit,,
3176,4/25/20,purchase,94500,34020
3176,4/23/20,visit,,
3130,4/19/20,visit,,
3130,4/19/20,purchase,86900,50402
3130,4/19/20,visit,,
3130,4/23/20,visit,,
3130,4/23/20,visit,,
3130,4/20/20,visit,,
3130,4/23/20,visit,,
3130,4/23/20,purchase,112300,70749
3130,4/19/20,visit,,
3130,4/20/20,visit,,
3490,4/20/20,visit,,
3490,4/20/20,visit,,
3490,4/20/20,purchase,96700,49317
3490,4/22/20,visit,,
3490,4/22/20,purchase,42000,15960
3490,4/25/20,visit,,
3490,4/19/20,visit,,
3490,4/22/20,visit,,
3490,4/23/20,visit,,
3490,4/19/20,visit,,
3348,4/21/20,visit,,
3348,4/20/20,visit,,
3348,4/23/20,visit,,
3348,4/23/20,visit,,
3171,4/20/20,visit,,
3171,4/20/20,purchase,135500,101625
3171,4/20/20,visit,,
3171,4/25/20,visit,,
3393,4/20/20,visit,,
3393,4/23/20,visit,,
3393,4/23/20,purchase,59000,25960
3388,4/23/20,visit,,
3388,4/19/20,visit,,
3474,4/20/20,visit,,
3474,4/20/20,purchase,164200,72248
3474,4/23/20,visit,,
3474,4/21/20,visit,,
3474,4/20/20,visit,,
3474,4/21/20,visit,,
3474,4/20/20,visit,,
3474,4/25/20,visit,,
3474,4/21/20,visit,,
3474,4/21/20,purchase,213400,142978
3395,4/21/20,visit,,
3395,4/22/20,visit,,
3395,4/22/20,purchase,14500,5800
3238,4/19/20,visit,,
3238,4/23/20,visit,,
3238,4/20/20,visit,,
3228,4/22/20,visit,,
3466,4/23/20,visit,,
3286,4/20/20,visit,,
3286,4/24/20,visit,,
3286,4/22/20,visit,,
3286,4/25/20,visit,,
3302,4/24/20,visit,,
3302,4/24/20,visit,,
3302,4/22/20,visit,,
3302,4/25/20,visit,,
3267,4/23/20,visit,,
3353,4/23/20,visit,,
3353,4/20/20,visit,,
3353,4/19/20,visit,,
3489,4/25/20,visit,,
3489,4/21/20,visit,,
3489,4/21/20,purchase,113700,51165
3489,4/20/20,visit,,
3489,4/23/20,visit,,
3489,4/20/20,visit,,
3387,4/24/20,visit,,
3387,4/21/20,visit,,
3387,4/24/20,visit,,
3387,4/21/20,visit,,
3387,4/21/20,visit,,
3387,4/22/20,visit,,
3237,4/23/20,visit,,
3237,4/23/20,purchase,94300,52808
3237,4/21/20,visit,,
3237,4/21/20,purchase,20200,14948
3237,4/24/20,visit,,
3237,4/23/20,visit,,
3523,4/19/20,visit,,
3523,4/19/20,purchase,100400,33132
3523,4/25/20,visit,,
3523,4/25/20,purchase,99300,59580
3523,4/20/20,visit,,
3158,4/20/20,visit,,
3158,4/24/20,visit,,
3158,4/24/20,visit,,
3158,4/19/20,visit,,
3158,4/21/20,visit,,
3158,4/25/20,visit,,
3158,4/21/20,visit,,
3158,4/24/20,visit,,
3158,4/24/20,purchase,110000,78100
3158,4/19/20,visit,,
3194,4/25/20,visit,,
3194,4/20/20,visit,,
3500,4/22/20,visit,,
3352,4/21/20,visit,,
3352,4/24/20,visit,,
3352,4/23/20,visit,,
3352,4/21/20,visit,,
3539,4/21/20,visit,,
3539,4/25/20,visit,,
3169,4/22/20,visit,,
3169,4/22/20,visit,,
3169,4/22/20,purchase,144100,102311
3169,4/25/20,visit,,
3390,4/19/20,visit,,
3390,4/21/20,visit,,
3390,4/25/20,visit,,
3475,4/20/20,visit,,
3475,4/20/20,visit,,
3475,4/22/20,visit,,
3475,4/21/20,visit,,
3475,4/23/20,visit,,
3524,4/21/20,visit,,
3524,4/25/20,visit,,
3524,4/23/20,visit,,
3524,4/23/20,visit,,
3524,4/19/20,visit,,
3524,4/22/20,visit,,
3524,4/22/20,purchase,7900,2686
3524,4/25/20,visit,,
3524,4/25/20,purchase,13300,7448
3524,4/20/20,visit,,
3524,4/25/20,visit,,
3209,4/23/20,visit,,
3209,4/24/20,visit,,
3209,4/24/20,visit,,
3209,4/24/20,purchase,84700,44044
3209,4/19/20,visit,,
3209,4/23/20,visit,,
3209,4/24/20,visit,,
3209,4/19/20,visit,,
3209,4/24/20,visit,,
3381,4/25/20,visit,,
3381,4/25/20,visit,,
3381,4/22/20,visit,,
3235,4/23/20,visit,,
3235,4/22/20,visit,,
3235,4/23/20,visit,,
3235,4/19/20,visit,,
3235,4/19/20,purchase,52400,38252
3235,4/24/20,visit,,
3235,4/22/20,visit,,
3235,4/24/20,visit,,
3294,4/24/20,visit,,
3294,4/25/20,visit,,
3437,4/24/20,visit,,
3451,4/23/20,visit,,
3451,4/24/20,visit,,
3451,4/22/20,visit,,
3451,4/22/20,visit,,
3451,4/25/20,visit,,
3451,4/24/20,visit,,
3451,4/22/20,visit,,
3451,4/24/20,visit,,
3559,4/25/20,visit,,
3559,4/25/20,purchase,20500,5945
3559,4/21/20,visit,,
3559,4/24/20,visit,,
3559,4/24/20,purchase,53900,32879
3559,4/22/20,visit,,
3559,4/21/20,visit,,
3559,4/25/20,visit,,
3559,4/19/20,visit,,
3559,4/24/20,visit,,
3559,4/21/20,visit,,
3493,4/20/20,visit,,
3493,4/23/20,visit,,
3493,4/24/20,visit,,
3493,4/21/20,visit,,
3493,4/19/20,visit,,
3493,4/23/20,visit,,
3493,4/25/20,visit,,
3364,4/20/20,visit,,
